DebugRVA,DebugSize,Dll,ExportRVA,ExportSize,IATRVA,ImageVersion,LinkerVersion,NumberOfSections,OSVersion,ResSize,StackReserveSize,clean
201864,56,320,8388,166,4096,6,9,4,6,113552,262144,1
4528,28,320,2052640,79,4096,6,9,4,6,1088,262144,1
4896,28,33088,0,0,4096,6,9,4,6,109016,262144,1
0,0,0,0,0,17548,0,6,8,4,0,1048576,0
4144,28,320,7952,75,4096,0,8,5,4,2076,1048576,1
1098120,56,320,8568,188,4096,6,9,4,6,195976,262144,1
0,0,0,0,0,0,5,6,3,4,0,1048576,0
5328,28,320,335968,305,4096,6,9,4,6,50296,262144,1
4448,28,320,25856,111,4096,6,9,4,6,1312,262144,1
0,0,1344,0,0,0,10,11,1,6,36768,1048576,1
4768,28,320,68640,165,4096,6,9,4,6,1472,262144,1
40960,28,34112,0,0,8192,0,11,4,4,2704,1048576,0
0,0,0,0,0,20480,5,2,4,4,0,1048576,0
75048,56,320,10688,1656,4096,6,9,4,6,1336,262144,1
4656,28,33088,0,0,4096,6,9,4,6,2104,1048576,1
0,0,1344,0,0,0,6,9,1,6,2465920,262144,1
470628,56,320,84412,26720,4096,6,9,4,6,143680,262144,1
0,0,0,0,0,17544,0,6,5,4,0,1048576,0
4112,28,0,0,0,4096,5,5,2,5,23040,262144,0
4448,28,33088,0,0,4096,6,9,4,6,1992,262144,1
0,0,34112,0,0,36864,6,10,6,5,2776,1048576,0
4320,28,320,13488,81,4096,6,9,4,6,1016,262144,1
4400,28,320,17296,240,4096,6,9,4,6,2064,262144,1
0,0,1344,0,0,0,6,9,1,6,15664,262144,1
6736,28,1344,6656,79,0,6,9,3,6,1016,262144,1
0,0,320,8560,68,8192,0,10,4,5,0,1048576,0
4848,28,320,133744,163,4096,6,9,4,6,3544,262144,1
0,0,0,0,0,0,5,7,3,4,0,1048576,0
359068,56,320,352908,165,4096,21315,9,4,6,1064,262144,1
4096,28,1344,4304,1274,0,6,9,3,6,1008,262144,1
0,0,33024,0,0,118964,0,10,2,5,0,1048576,0
0,0,32768,0,0,73728,0,9,4,5,6448,1048576,0
4448,28,320,134192,7234,4096,6,9,5,6,1152,262144,1
0,0,0,0,0,20480,8,6,4,4,23904,1048576,0
0,0,0,0,0,0,0,7,3,4,1300,1048576,0
4336,28,320,18688,98,4096,6,9,4,6,1040,262144,1
0,0,32768,0,0,118784,0,9,4,5,141544,1048576,0
192584,56,320,44256,165,4096,6,9,4,6,1072,262144,1
2556048,56,320,6836,125,4096,6,9,5,6,69440,262144,1
0,0,0,0,0,4096,1,6,3,4,180,1048576,0
0,0,34112,0,0,8192,0,71,3,4,3864,1048576,0
0,0,33024,0,0,139264,0,10,7,5,0,1048576,0
0,0,34112,0,0,8192,0,8,3,4,2048,1048576,0
41576,56,16704,4268,288,53248,6,11,7,6,1008,262144,1
0,0,33024,0,0,139264,0,10,7,5,0,1048576,0
7344,28,1344,7264,79,0,6,9,3,6,1032,262144,1
0,0,0,0,0,17554,0,6,7,4,0,1048576,0
4672,28,320,37024,170,4096,6,9,4,6,9984,262144,1
0,0,0,0,0,0,0,2,8,4,99492,16777216,0
0,0,0,0,0,12288,0,6,4,4,16,1048576,0
0,0,32768,0,0,0,6,2,7,4,17456,2097152,0
0,0,0,0,0,0,0,2,3,4,2584,1048576,0
4400,28,320,19472,183,4096,6,9,4,6,1080,262144,1
53248,28,320,0,0,49820,0,14,8,6,180948,1048576,0
0,0,32768,0,0,28672,6,6,5,4,31738,1048576,0
68392,56,320,60888,3132,4096,6,9,4,6,1048,262144,1
53248,28,320,0,0,49820,0,14,8,6,180948,1048576,0
0,0,34112,0,0,147456,0,10,8,5,0,1048576,0
4848,28,320,94048,164,4096,6,9,4,6,138376,262144,1
0,0,0,0,0,20480,5,2,4,4,0,1048576,0
0,0,0,0,0,17440,0,6,8,4,0,1048576,0
0,0,0,0,0,0,5,2,3,4,0,1048576,0
5024,28,320,98672,162,4096,6,9,4,6,50392,262144,1
4096,28,1344,4368,3195,0,6,9,3,6,1008,262144,1
4416,28,320,13008,84,4096,6,9,4,6,1064,262144,1
0,0,0,0,0,20480,4,4,4,4,0,1048576,0
0,0,0,0,0,88872,0,2,4,4,0,1048576,0
0,0,32768,0,0,73728,0,9,4,5,6448,1048576,0
0,0,0,0,0,0,4,6,3,4,0,1048576,0
4272,28,320,13984,160,4096,6,9,4,6,19840,262144,1
0,0,32768,0,0,28672,6,6,5,4,31738,1048576,0
7520,28,1344,7440,79,0,6,9,3,6,1016,262144,1
0,0,32768,0,0,28672,6,6,5,4,31738,1048576,0
0,0,0,0,0,20480,0,0,4,4,1282,1048576,0
4656,28,33088,0,0,4096,6,9,4,6,2152,262144,1
0,0,0,0,0,123152,0,6,3,4,102400,1048576,0
4368,28,33088,0,0,4096,6,9,4,6,49136,262144,1
5120,28,448,246816,2410,4096,6,9,4,6,4200,262144,1
0,0,0,183408,96,151552,0,8,5,4,1584,1048576,0
4272,28,16704,40960,82,69632,6,11,5,6,992,262144,1
4384,28,320,113616,357,4096,6,9,4,6,2672328,262144,1
0,0,0,0,0,0,5,5,3,4,0,1048576,0
4592,28,33088,0,0,4096,6,9,4,6,56400,262144,1
5280,28,320,689344,223,4096,6,9,4,6,1416,262144,1
4592,28,33088,0,0,4096,6,9,4,6,2064,262144,1
4544,28,320,20832,74,4096,6,9,4,6,1272,262144,1
0,0,34112,0,0,32768,6,6,5,4,19568,1048576,0
0,0,0,29632,68,28672,0,6,4,4,1136,1048576,0
49632,28,0,0,0,49152,0,6,4,4,1992,1048576,0
125392,56,320,4616,192,4096,6,9,5,6,1344,262144,1
0,0,0,34080,98,24576,0,9,5,5,81152,1048576,0
0,0,0,0,0,20480,8,6,4,4,23904,1048576,0
4496,28,320,24464,104,4096,6,9,4,6,1384,262144,1
0,0,0,0,0,0,0,2,8,1,3072,1048576,0
4768,28,320,74304,164,4096,1,9,4,6,1304,262144,1
5120,56,320,6285632,67124,6425996,10,11,5,6,1414776,1048576,1
0,0,34112,0,0,8192,0,8,3,4,2048,1048576,0
0,0,0,0,0,0,0,6,3,4,0,1048576,0
0,0,1344,0,0,0,6,9,1,6,1451624,262144,1
12960,28,16704,873808,52952,958464,10,12,6,6,1056,1048576,1
0,0,32768,0,0,28672,6,9,5,5,26664,1048576,0
4832,28,320,232432,163,4096,6,9,4,6,58432,262144,1
0,0,32768,0,0,28672,6,6,5,4,3728,1048576,0
156576,28,32768,0,0,155648,0,9,4,5,1856,1048576,0
0,0,33024,0,0,118964,0,10,2,5,0,1048576,0
4384,28,320,17200,5361,4096,6,9,4,6,1056,262144,1
0,0,0,0,0,0,5,6,3,4,0,1048576,0
0,0,33088,0,0,81920,0,10,5,5,436,1048576,0
0,0,0,0,0,0,0,5,3,4,0,1048576,0
5072,28,320,417696,162,4096,6,9,4,6,68928,262144,1
0,0,32768,0,0,28672,6,6,5,4,31738,1048576,0
49632,28,0,0,0,49152,0,6,4,4,1992,1048576,0
0,0,0,0,0,221184,0,6,3,4,0,1048576,0
4384,56,320,1832304,203,1958860,10,11,6,6,85224,1048576,1
0,0,32768,0,0,28672,6,6,5,4,31738,1048576,0
110260,56,320,9688,728,4096,6,9,4,6,22464,262144,1
230070,28,34144,0,0,8192,0,6,4,4,101304,1048576,0
0,0,1344,0,0,0,6,9,1,6,6224104,262144,1
0,0,0,0,0,20480,0,5,4,4,69280,1048576,0
68620,56,320,5376,1228,4096,6,9,4,6,2272,262144,1
0,0,0,0,0,20480,0,4,4,4,0,1048576,0
4336,28,320,16992,495,4096,6,9,4,6,1048,262144,1
5392,28,320,945104,117,4096,6,9,4,6,17424,262144,1
0,0,0,0,0,0,0,7,3,4,1300,1048576,0
0,0,32768,0,0,28672,6,6,5,4,31738,1048576,0
0,0,0,0,0,0,0,6,3,4,10740,1048576,0
0,0,0,0,0,4096,4,6,3,4,1828,1048576,0
4464,28,33088,0,0,4096,6,9,4,6,2624,262144,1
4144,28,1344,5824,88,4096,6,9,4,6,1032,262144,1
0,0,0,0,0,88872,0,2,4,4,0,1048576,0
4320,28,33088,0,0,4096,6,9,4,6,53832,262144,1
0,0,0,29632,68,28672,0,6,4,4,1136,1048576,0
0,0,0,34080,98,24576,0,9,5,5,81152,1048576,0
0,0,0,0,0,0,0,2,8,4,1916,1048576,0
0,0,1024,0,0,8192,0,8,3,4,12946,1048576,0
151412,56,320,144804,160,4096,6,9,5,6,19832,262144,1
0,0,1344,0,0,0,6,9,1,6,59640,262144,1
0,0,0,0,0,0,0,2,8,1,16384,1048576,0
4096,28,320,116080,53,217648,6,10,5,6,129280,262144,1
0,0,0,0,0,0,0,5,3,4,172,1048576,0
4128,28,320,414672,179,430568,6,10,5,6,992,262144,1
0,0,320,8544,66,8192,0,10,4,5,0,1048576,0
0,0,32768,0,0,28672,6,6,5,4,31738,1048576,0
0,0,32768,0,0,28672,6,6,5,4,31738,1048576,0
53248,28,320,0,0,49820,0,14,8,6,180948,1048576,0
0,0,1344,0,0,0,6,9,1,6,1248,262144,1
0,0,0,0,0,17469,0,5,3,4,0,1048576,0
4528,28,33088,0,0,4096,6,9,4,6,2064,262144,1
4288,28,320,9328,200,4096,6,9,5,6,968,262144,1
41300,56,320,10588,202,4096,6,9,4,6,6136,262144,1
4188,56,1344,4096,90,0,6,9,2,6,1016,262144,1
5072,28,320,290144,175,4096,6,9,4,6,9664,262144,1
0,0,0,0,0,20480,5,5,4,4,0,1048576,0
0,0,32768,0,0,282624,0,9,4,3,800,100000,0
8416,28,320,28000,183,8192,6,9,5,6,1056,262144,1
0,0,0,105888,259,90112,0,9,5,5,1604,1048576,0
0,0,0,105888,259,90112,0,9,5,5,1604,1048576,0
4608,28,320,42000,204,4096,6,9,4,6,101480,262144,1
5008,56,320,634448,121687,787352,10,11,5,6,1008,1048576,1
4576,28,320,23680,2293,4096,6,9,4,6,1008,262144,1
77652,56,320,13196,73,4096,6,9,4,6,14712,262144,1
4208,28,320,7104,107,4096,6,9,4,6,26800,262144,1
0,0,34112,0,0,8192,0,11,3,4,12000,1048576,0
21856,28,0,31600,833,20480,0,8,6,4,147556,1048576,0
4752,28,320,76080,164,4096,6,9,4,6,3816,262144,1
4096,28,1344,4272,366,0,6,9,3,6,1008,262144,1
0,0,33024,0,0,233692,0,10,2,5,0,1048576,0
4720,28,33088,0,0,4096,6,9,4,6,1280,262144,1
4768,28,33088,0,0,4096,6,9,5,6,1776,262144,1
6032,28,320,668320,549,4096,6,9,4,6,1008,262144,1
4832,28,320,142480,194,4096,6,9,4,6,26048,262144,1
218252,56,320,5064,104,4096,6,9,4,6,1280,262144,1
188864,28,320,230816,950,188416,0,10,5,5,1328,1048576,0
0,0,0,183408,96,151552,0,8,5,4,1584,1048576,0
57000,56,320,17316,164,4096,6,9,4,6,27128,262144,1
0,0,0,0,0,0,4,2,3,4,0,1048576,0
4960,28,32768,0,0,4096,6,9,5,6,2040,262144,0
5568,28,33088,427520,8970,4096,6,9,4,6,2528,262144,1
0,0,0,0,0,0,5,6,3,4,0,1048576,0
4784,28,33088,0,0,4096,6,9,4,6,249144,262144,1
0,0,33024,0,0,118964,0,10,2,5,0,1048576,0
5312,28,320,226576,240,4096,6,9,4,6,609456,262144,1
95536,56,320,87344,4643,4096,6,9,4,6,1128,262144,1
4848,28,320,36256,107,4096,6,9,4,6,25384,262144,1
4288,28,320,11280,192,4096,6,9,5,6,1056,262144,1
6976,28,320,2197072,224,4096,6,9,5,6,593544,262144,1
4096,28,1344,4128,688,0,6,9,2,6,1000,262144,1
0,0,33024,0,0,229596,0,10,2,5,0,1048576,0
18420,56,16704,18168,250,24576,6,11,5,6,42016,262144,1
0,0,0,0,0,0,4,0,3,4,0,1048576,0
0,0,0,0,0,0,0,6,3,4,1536,1048576,0
5680,28,33088,0,0,4096,6,9,4,6,66880,262144,1
7952,28,32768,0,0,4096,5,7,3,5,91136,262144,0
4560,28,320,75168,241,4096,6,9,4,6,1272,262144,1
4256,28,33088,0,0,4096,6,9,4,6,75552,262144,1
0,0,0,0,0,0,0,2,8,1,17920,1048576,0
4336,28,33088,0,0,4096,6,9,4,6,1832,262144,1
0,0,34112,0,0,8192,0,11,3,4,1520,1048576,0
4656,28,33088,0,0,4096,6,9,4,6,126584,262144,1
0,0,34112,0,0,36864,6,10,6,5,2776,1048576,0
382652,56,320,80080,165,4096,6,9,4,6,66120,262144,1
153104,28,0,161904,271,151552,0,6,4,4,15880,1048576,0
0,0,0,0,0,0,4,4,3,4,0,1048576,0
0,0,33024,0,0,12288,0,10,4,5,195128,1048576,0
10840,56,320,6196,145,4096,6,9,4,6,1016,262144,1
4544,28,33088,0,0,4096,6,9,4,6,1360,262144,1
76816,56,320,4868,167,4096,6,9,4,6,3336,262144,1
4096,28,1344,4128,308,0,6,9,2,6,1016,262144,1
0,0,0,0,0,0,0,6,6,4,2880,1048576,0
77948,56,320,20296,109,4096,6,9,4,6,1304,262144,1
4864,28,320,217360,180,4096,1,9,5,6,1688,262144,1
4144,28,320,53664,106,61440,6,11,5,6,8360,262144,1
0,0,0,0,0,0,4,7,3,4,0,1048576,0
0,0,33088,0,0,233472,0,10,5,5,50652,1048576,0
4096,28,1344,4256,450,0,6,9,2,6,1008,262144,1
5360,28,33088,0,0,4096,6,9,4,6,40736,262144,1
4256,28,33088,0,0,4096,6,9,4,6,75536,262144,1
4352,28,1344,27824,108,4096,6,9,4,6,1064,262144,1
4352,28,320,33648,184,4096,6,9,5,6,1064,262144,1
0,0,0,0,0,12288,0,6,4,4,10656,1048576,0
4512,28,33088,0,0,4096,6,9,4,6,2032,262144,1
6624,28,1344,6544,79,0,6,9,3,6,1048,262144,1
4096,28,1344,4288,878,0,6,9,3,6,1008,262144,1
16800,56,320,5588,73,4096,6,9,4,6,1320,262144,1
4336,28,320,102320,164,4096,6,9,4,6,1088,262144,1
4864,28,33088,0,0,4096,6,9,4,6,2064,262144,1
0,0,0,0,0,0,0,2,9,4,1916,1048576,0
0,0,0,0,0,0,0,7,3,4,1300,1048576,0
49632,28,0,0,0,49152,0,6,4,4,1992,1048576,0
0,0,0,105888,259,90112,0,9,5,5,1604,1048576,0
5056,28,320,160208,168,4096,6,9,5,6,53928,262144,1
0,0,1344,0,0,0,6,9,1,6,1557192,262144,1
0,0,0,0,0,0,0,5,3,4,3972,1048576,0
5216,28,320,542368,273,4096,6,9,4,6,1336,262144,1
0,0,32768,0,0,28672,6,6,5,4,31738,1048576,0
4528,28,320,31328,312,4096,6,9,5,6,2216,262144,1
0,0,0,0,0,0,0,7,3,4,0,1048576,0
0,0,34112,0,0,36864,6,10,6,5,2776,1048576,0
0,0,0,0,0,4096,1,6,3,4,3992,1048576,0
0,0,34560,0,0,8192,0,10,5,5,436,1048576,0
8400,28,256,0,0,8192,0,8,5,4,2068,1048576,0
0,0,0,0,0,0,0,6,3,4,0,1048576,0
0,0,32768,0,0,28672,6,6,5,4,31738,1048576,0
4480,28,33088,0,0,4096,6,9,4,6,1056,262144,1
0,0,0,0,0,0,5,7,3,4,0,1048576,0
0,0,33024,0,0,380928,0,10,4,5,0,1048576,0
5392,28,320,406976,1211,4096,6,9,4,6,321928,262144,1
0,0,0,0,0,28672,0,6,4,4,19144,1048576,0
0,0,33024,0,0,233692,0,10,2,5,0,1048576,0
0,0,0,0,0,20480,4,0,4,4,0,1048576,0
4496,28,1344,22848,73,4096,6,9,4,6,1480,262144,1
4448,28,320,16736,309,4096,6,9,4,6,2120,262144,1
4464,28,33088,0,0,4096,6,9,4,6,2072,262144,1
0,0,0,0,0,0,0,6,3,4,0,1048576,0
0,0,0,4147576991,0,20480,4,0,4,4,0,1048576,0
5456,28,33088,0,0,4096,6,9,4,6,478904,262144,1
43032,56,320,12864,99,4096,6,9,4,6,2160,262144,1
0,0,1344,0,0,0,6,9,1,6,924248,262144,1
4512,28,33088,0,0,4096,6,9,4,6,2096,262144,1
0,0,32768,0,0,28672,6,9,5,5,26664,1048576,0
1033496,56,320,10408,224,4096,6,9,4,6,400392,262144,1
131096,56,320,126828,193,4096,6,9,4,6,4040,262144,1
0,0,34112,0,0,147456,0,10,8,5,0,1048576,0
0,0,0,0,0,4096,9,6,3,4,12364,1048576,0
0,0,1344,0,0,0,6,9,1,6,51720,262144,1
6000,28,320,226288,168,4096,6,9,4,6,1150872,262144,1
4720,28,320,40544,168,4096,6,9,4,6,9944,262144,1
142204,56,320,8064,8855,4096,6,9,4,6,1032,262144,1
7328,28,1344,7232,82,0,6,9,3,6,1048,262144,1
0,0,32768,0,0,28672,6,6,5,4,31738,1048576,0
0,0,0,0,0,221184,0,6,3,4,0,1048576,0
4656,28,33088,0,0,4096,6,9,4,6,8128,262144,1
0,0,32768,0,0,28672,6,6,5,4,31738,1048576,0
4736,28,320,165472,146,4096,6,9,4,6,11432,262144,1
0,0,0,0,0,0,0,7,3,4,1300,1048576,0
199316,56,320,8176,164,4096,6,9,4,6,1280,262144,1
0,0,0,0,0,0,5,6,3,4,0,1048576,0
45408,28,0,52192,381,45056,0,8,6,4,1048,1048576,0
4864,28,320,41872,327,4096,6,9,4,6,113384,262144,1
0,0,0,0,0,0,5,7,3,4,0,1048576,0
4256,28,33088,0,0,589824,6,11,5,6,11664,262144,1
0,0,34112,0,0,8192,0,8,3,4,576,1048576,0
0,0,33024,0,0,139264,0,10,7,5,0,1048576,0
165956,56,320,158040,426,4096,6,9,4,6,1288,262144,1
4208,28,320,16176,155,4096,6,9,4,6,984,262144,1
417792,28,1024,461680,52,0,0,9,11,0,25536,1048576,1
0,0,0,0,0,123152,0,6,3,4,102400,1048576,0
4096,28,1344,4272,474,0,6,9,3,6,1008,262144,1
0,0,0,183264,233,151552,0,7,5,4,1440,1048576,0
0,0,0,0,0,20480,0,6,4,4,0,1048576,0
85516,56,320,17660,1450,4096,6,9,4,6,1080,262144,1
0,0,0,0,0,0,0,6,3,4,0,1048576,0
152044,56,320,6044,101,4096,6,9,4,6,22448,262144,1
0,0,34112,0,0,8192,0,8,3,4,1024,1048576,0
0,0,34112,0,0,147456,0,10,8,5,0,1048576,0
4992,28,320,595504,437,4096,6,9,4,6,49992,262144,1
0,0,0,0,0,0,0,6,3,4,0,1048576,0
0,0,34560,0,0,8192,0,10,5,5,436,1048576,0
4448,28,320,23776,609,4096,6,9,5,6,3784,262144,1
4944,28,32832,258480,247,4096,13,8,4,5,32816,1310720,0
4880,28,33088,0,0,4096,6,9,4,6,2096,262144,1
4608,28,33088,0,0,4096,6,9,4,6,5760,262144,1
4640,28,320,59072,355,4096,6,9,4,6,1032,262144,1
4832,28,320,129552,746,4096,6,9,4,6,984,262144,1
0,0,34112,0,0,36864,6,10,6,5,2776,1048576,0
4560,28,320,70608,104,4096,6,9,4,6,8248,262144,1
4608,28,320,175328,193,4096,6,9,4,6,3144,262144,1
4112,28,0,0,0,4096,5,5,2,5,23040,262144,0
0,0,0,0,0,16384,4,7,3,4,26624,1048576,0
17724,28,33792,0,0,8192,0,11,3,4,1424,1048576,0
0,0,0,0,0,123152,0,6,3,4,102400,1048576,0
234412,56,320,8260,2773,4096,6,9,4,6,4296,262144,1
5088,28,33088,0,0,4096,6,9,4,6,2936,262144,1
414704,56,320,408148,189,4096,21315,9,5,6,1080,262144,1
127632,56,33088,0,0,126976,0,12,5,5,7168,1048576,0
61296,56,320,5752,2350,4096,6,9,4,6,1296,262144,1
4544,28,33088,0,0,4096,6,9,4,6,2312,262144,1
0,0,34112,0,0,36864,6,10,6,5,2776,1048576,0
0,0,0,0,0,0,4,2,3,4,0,1048576,0
4544,28,320,46304,104,4096,6,9,4,6,2824,262144,1
0,0,0,0,0,0,0,6,6,4,2880,1048576,0
0,0,32768,0,0,28672,6,6,5,4,2512,1048576,0
49152,28,34112,0,0,8192,0,8,4,4,167780,1048576,0
0,0,0,0,0,53248,0,6,4,4,584,1048576,0
0,0,0,0,0,0,0,2,3,4,0,1048576,0
4624,28,320,71696,201,4096,6,9,4,6,5464,262144,1
0,0,0,0,0,0,1,2,6,4,516,2097152,0
36696,56,320,4752,201,4096,6,9,4,6,1280,262144,1
156576,28,32768,0,0,155648,0,9,4,5,1856,1048576,0
0,0,0,0,0,123152,0,6,3,4,102400,1048576,0
40420,56,320,37328,446,4096,6,9,4,6,1032,262144,1
4592,28,320,51264,107,4096,6,9,4,6,1320,262144,1
0,0,32768,0,0,0,0,8,3,4,82924,4194304,0
0,0,0,0,0,0,5,5,3,4,0,1048576,0
4464,28,320,101952,3508,4096,6,9,4,6,6728,262144,1
0,0,1344,0,0,0,6,9,1,6,34312,262144,1
0,0,0,0,0,123152,0,6,3,4,102400,1048576,0
0,0,0,0,0,20480,0,4,4,4,0,1048576,0
0,0,0,0,0,0,0,2,6,1,1092,1048576,0
0,0,34560,0,0,8192,0,10,5,5,448,1048576,0
0,0,0,0,0,0,5,7,3,4,0,1048576,0
0,0,0,0,0,0,0,7,3,4,1300,1048576,0
60040,56,320,10264,111,4096,6,9,4,6,2752,262144,1
0,0,0,183408,96,151552,0,8,5,4,1584,1048576,0
0,0,32768,0,0,28672,6,9,5,5,26664,1048576,0
18812,56,33088,0,0,4096,6,9,4,6,2064,262144,1
21972,56,320,4264,480,4096,6,9,4,6,1016,262144,1
5008,28,33088,0,0,4096,6,9,4,6,1824,262144,1
4608,28,33088,0,0,4096,6,9,4,6,106280,262144,1
4448,28,33088,264144,179,4096,6,9,4,6,2112,262144,1
0,0,0,0,0,28904,1,2,12,4,0,2097152,0
0,0,0,0,0,0,0,6,3,4,524,1048576,0
1201872,56,320,29248,263,4096,6,9,4,6,42896,262144,1
4592,28,320,59712,103,4096,6,9,4,6,2464,262144,1
0,0,0,0,0,0,4,0,3,4,0,1048576,0
244960,56,320,237880,160,4096,21315,8,4,6,1080,262144,1
286932,56,320,25464,209,4096,6,9,8,6,6976,262144,1
0,0,33088,0,0,233472,0,10,5,5,50652,1048576,0
5424,28,33088,0,0,4096,6,9,4,6,57280,262144,1
0,0,34112,0,0,36864,6,10,6,5,2776,1048576,0
0,0,34112,0,0,36864,6,10,6,5,2776,1048576,0
6720,28,1344,6624,81,0,6,9,3,6,1032,262144,1
7712,28,1344,7632,79,0,6,9,3,6,1032,262144,1
4224,28,320,7552,88,4096,6,9,4,6,1048,262144,1
0,0,0,105888,259,90112,0,9,5,5,1604,1048576,0
0,0,32768,0,0,28672,6,6,5,4,31738,1048576,0
0,0,0,0,0,12288,0,6,4,4,16,1048576,0
188864,28,320,230816,950,188416,0,10,5,5,1328,1048576,0
5968,28,320,443856,310,4096,6,9,4,6,58584,262144,1
0,0,34112,0,0,36864,6,10,6,5,2776,1048576,0
652024,56,320,23540,288,4096,6,9,4,6,1598720,262144,1
0,0,0,0,0,0,0,0,2,4,0,1048576,0
119500,56,320,4936,6986,4096,6,9,4,6,164928,262144,1
4848,28,320,94960,163,4096,6,9,4,6,2072,262144,1
125796,56,320,123544,189,4096,6,9,6,6,1064,262144,1
0,0,0,0,0,20480,5,7,4,4,0,1048576,0
389472,56,32832,0,0,389120,0,12,5,5,792,1048576,0
0,0,0,0,0,0,0,6,3,4,0,1048576,0
0,0,0,2669381,19746,0,0,5,2,4,688,1048576,0
0,0,34112,0,0,36864,6,10,6,5,2776,1048576,0
0,0,32768,0,0,28672,6,6,5,4,12352,1048576,0
29008,28,0,0,0,28672,6,9,6,6,816,262144,0
0,0,34112,0,0,36864,6,10,6,5,2776,1048576,0
190624,56,320,10228,32838,4096,6,9,4,6,1040,262144,1
5232,28,320,104608,162,4096,6,9,4,6,633472,262144,1
73108,56,320,4436,3210,4096,6,9,4,6,69416,262144,1
0,0,33088,0,0,69632,0,12,5,5,215568,1048576,0
0,0,0,0,0,12288,0,7,4,4,11328,1048576,0
4656,28,320,59424,167,4096,6,9,4,6,4640,262144,1
4336,28,320,12672,87,4096,6,9,4,6,2104,262144,1
45404,56,320,14020,162,4096,6,9,4,6,2800,262144,1
4544,28,320,36928,172,4096,6,9,4,6,4216,262144,1
4816,28,320,147664,107,4096,6,9,4,6,27312,262144,1
5536,28,320,683600,163,4096,6,9,4,6,101456,262144,1
4784,28,320,37856,122,4096,6,9,4,6,27856,262144,1
0,0,0,0,0,20480,5,7,4,4,0,1048576,0
19592,56,320,7544,260,4096,6,9,4,6,1336,262144,1
0,0,34112,0,0,36864,6,10,6,5,2776,1048576,0
4352,28,320,15952,499,4096,6,9,4,6,1040,262144,1
4848,28,320,97904,168,4096,6,9,4,6,26728,262144,1
4528,28,320,1957792,79,4096,6,9,4,6,1088,262144,1
0,0,32768,0,0,0,6,2,8,1,11264,1048576,0
0,0,0,0,0,123152,0,6,3,4,102400,1048576,0
0,0,0,0,0,0,0,6,3,4,0,1048576,0
0,0,0,0,0,20480,5,7,4,4,0,1048576,0
267716,56,320,263764,163,4096,6,9,4,6,17112,262144,1
0,0,0,0,0,123152,0,6,3,4,102400,1048576,0
4512,28,320,22944,505,4096,6,9,4,6,992,262144,1
8192,28,1344,8112,79,0,6,9,3,6,1008,262144,1
4144,28,1344,4800,56,4096,6,9,4,6,6456,262144,1
4304,28,320,9952,165,4096,6,9,5,6,1064,262144,1
4272,28,320,12832,319,4096,6,9,4,6,992,262144,1
0,0,0,183264,233,151552,0,7,5,4,1440,1048576,0
4096,28,1344,4128,2299,0,6,9,2,6,1048,262144,1
7088,28,1344,7008,79,0,6,9,3,6,1008,262144,1
0,0,0,0,0,4096,12,6,3,4,13228,1048576,0
4752,28,33088,0,0,4096,6,9,4,6,180640,262144,1
37152,28,448,98096,78,36864,500,10,5,4,976,1048576,1
0,0,34112,0,0,36864,6,10,6,5,2776,1048576,0
0,0,0,0,0,512636,1,3,7,4,6460,16777216,0
4320,28,320,23984,198,4096,6,9,4,6,1280,262144,1
0,0,0,0,0,0,5,7,3,4,0,1048576,0
4528,28,320,3093696,79,4096,6,9,4,6,1088,262144,1
6976,28,1344,6896,79,0,6,9,3,6,1016,262144,1
0,0,34112,0,0,36864,6,10,6,5,2776,1048576,0
4304,28,33088,0,0,4096,6,9,4,6,1840,262144,1
0,0,0,0,0,4096,4,6,3,4,17736,1048576,0
49632,28,0,0,0,49152,0,6,4,4,1992,1048576,0
4800,28,33088,0,0,4096,6,9,4,6,2088,262144,1
0,0,0,0,0,20480,4,7,4,4,0,1048576,0
0,0,34112,0,0,147456,0,10,8,5,0,1048576,0
0,0,0,0,0,12288,4,17,4,5,11016,1048576,0
0,0,0,0,0,17604,13,8,3,4,0,2097152,0
0,0,1344,0,0,0,6,11,1,6,3096,262144,1
0,0,33088,0,0,81920,0,10,5,5,436,1048576,0
4256,28,320,9312,83,4096,6,9,4,6,1080,262144,1
0,0,0,105888,259,90112,0,9,5,5,1604,1048576,0
0,0,33088,0,0,0,0,9,3,5,728,1048576,0
0,0,0,0,0,0,4,7,3,4,0,1048576,0
0,0,1344,0,0,0,6,9,1,6,5089840,262144,1
5088,28,320,37232,203,4096,6,9,4,6,26120,262144,1
4320,28,16704,39456,197,53248,6,11,6,6,1040,262144,1
4256,28,33088,0,0,4096,6,9,4,6,2408,262144,1
697060,56,320,31328,5998,4096,6,9,4,6,4192,262144,1
0,0,34112,0,0,8192,0,8,3,4,2048,1048576,0
4272,28,320,8480,581,4096,6,9,4,6,8688,262144,1
0,0,0,468940,1764,0,0,5,3,4,1496,0,0
6832,28,1344,6752,80,0,6,9,3,6,1032,262144,1
0,0,32768,0,0,28672,6,6,5,4,31738,1048576,0
0,0,0,0,0,0,0,7,3,4,1300,1048576,0
0,0,0,183264,233,151552,0,7,5,4,1440,1048576,0
8336,28,1344,14160,108,8192,6,9,5,6,1032,262144,1
0,0,34112,0,0,36864,6,10,6,5,2776,1048576,0
0,0,0,0,0,0,0,5,3,4,0,1048576,0
4656,28,33088,0,0,4096,6,9,4,6,4680,262144,1
